nome_associado,sobrenome_associado,idade_associado,vlr_transacao_movimento,des_transacao_movimento,data_movimento,numero_cartao,nome_impresso_cartao,data_criacao_cartao,tipo_conta,data_criacao_conta
CLIENTE170,SOBRENOME170,69,175.0,DESC 5,2025-02-06 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE170,SOBRENOME170,69,174.0,DESC 5,2025-02-18 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE170,SOBRENOME170,69,58.0,DESC 5,2025-01-13 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE170,SOBRENOME170,69,143.0,DESC 5,2025-01-17 00:00:00,84418283177,CLIENTE164,2024-02-15 23:00:24,POUPANCA,2023-01-20 00:00:00
CLIENTE76,SOBRENOME76,29,53.0,DESC 5,2025-01-18 00:00:00,88031899836,CLIENTE75,2024-01-06 19:09:38,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE76,SOBRENOME76,29,65.0,DESC 5,2025-03-01 00:00:00,88031899836,CLIENTE75,2024-01-06 19:09:38,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE76,SOBRENOME76,29,132.0,DESC 5,2025-01-16 00:00:00,65686477679,CLIENTE20,2024-06-03 01:03:35,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE76,SOBRENOME76,29,181.0,DESC 5,2025-02-07 00:00:00,65686477679,CLIENTE20,2024-06-03 01:03:35,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE76,SOBRENOME76,29,131.0,DESC 5,2025-01-20 00:00:00,65686477679,CLIENTE20,2024-06-03 01:03:35,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE76,SOBRENOME76,29,127.0,DESC 5,2025-02-09 00:00:00,71600523487,CLIENTE101,2024-06-04 04:47:17,EMPRESARIAL,2024-06-30 00:00:00
CLIENTE113,SOBRENOME113,27,8.0,DESC 5,2025-02-12 00:00:00,67736575477,CLIENTE32,2024-03-11 02:11:42,CORRENTE,2023-02-07 00:00:00
CLIENTE113,SOBRENOME113,27,132.0,DESC 5,2025-02-16 00:00:00,67736575477,CLIENTE32,2024-03-11 02:11:42,CORRENTE,2023-02-07 00:00:00
CLIENTE113,SOBRENOME113,27,71.0,DESC 2,2025-02-20 00:00:00,67736575477,CLIENTE32,2024-03-11 02:11:42,CORRENTE,2023-02-07 00:00:00
CLIENTE190,SOBRENOME190,43,115.0,DESC 5,2025-02-02 00:00:00,47902166443,CLIENTE190,2024-05-27 12:07:42,EMPRESARIAL,2023-03-18 00:00:00
CLIENTE190,SOBRENOME190,43,35.0,DESC 1,2025-01-18 00:00:00,47902166443,CLIENTE190,2024-05-27 12:07:42,EMPRESARIAL,2023-03-18 00:00:00
CLIENTE161,SOBRENOME161,77,131.0,DESC 5,2025-01-06 00:00:00,70890848330,CLIENTE115,2024-07-13 04:09:02,EMPRESARIAL,2023-12-06 00:00:00
CLIENTE161,SOBRENOME161,77,186.0,DESC 3,2025-01-23 00:00:00,70890848330,CLIENTE115,2024-07-13 04:09:02,EMPRESARIAL,2023-12-06 00:00:00
CLIENTE62,SOBRENOME62,36,82.0,DESC 5,2025-02-20 00:00:00,70784742562,CLIENTE12,2024-04-12 10:56:57,EMPRESARIAL,2023-11-05 00:00:00
CLIENTE42,SOBRENOME42,56,70.0,DESC 5,2025-02-19 00:00:00,79087134639,CLIENTE48,2024-05-22 03:36:41,EMPRESARIAL,2023-12-15 00:00:00
CLIENTE42,SOBRENOME42,56,26.0,DESC 5,2025-01-25 00:00:00,79087134639,CLIENTE48,2024-05-22 03:36:41,EMPRESARIAL,2023-12-15 00:00:00
CLIENTE91,SOBRENOME91,38,142.0,DESC 5,2025-01-05 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE91,SOBRENOME91,38,44.0,DESC 5,2025-02-15 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE91,SOBRENOME91,38,44.0,DESC 5,2025-02-03 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE91,SOBRENOME91,38,112.0,DESC 5,2025-02-15 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE91,SOBRENOME91,38,36.0,DESC 4,2025-01-09 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE91,SOBRENOME91,38,84.0,DESC 3,2025-01-30 00:00:00,45109426796,CLIENTE105,2024-01-23 21:50:36,CORRENTE,2023-10-15 00:00:00
CLIENTE195,SOBRENOME195,39,21.0,DESC 2,2025-01-16 00:00:00,78031807783,CLIENTE113,2024-03-02 04:10:48,EMPRESARIAL,2024-07-16 00:00:00
CLIENTE195,SOBRENOME195,39,19.0,DESC 3,2025-01-22 00:00:00,78031807783,CLIENTE113,2024-03-02 04:10:48,EMPRESARIAL,2024-07-16 00:00:00
CLIENTE14,SOBRENOME14,43,183.0,DESC 5,2025-02-27 00:00:00,81492489314,CLIENTE121,2024-07-20 04:02:40,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE14,SOBRENOME14,43,76.0,DESC 5,2025-01-25 00:00:00,81492489314,CLIENTE121,2024-07-20 04:02:40,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE14,SOBRENOME14,43,200.0,DESC 4,2025-01-03 00:00:00,81492489314,CLIENTE121,2024-07-20 04:02:40,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE14,SOBRENOME14,43,99.0,DESC 5,2025-02-27 00:00:00,81492489314,CLIENTE121,2024-07-20 04:02:40,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE14,SOBRENOME14,43,135.0,DESC 4,2025-01-20 00:00:00,55272644610,CLIENTE152,2024-03-18 22:51:45,EMPRESARIAL,2023-06-14 00:00:00
CLIENTE77,SOBRENOME77,36,174.0,DESC 5,2025-02-01 00:00:00,62328008718,CLIENTE89,2024-02-02 15:14:20,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,86.0,DESC 5,2025-01-04 00:00:00,62328008718,CLIENTE89,2024-02-02 15:14:20,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,69.0,DESC 5,2025-01-21 00:00:00,62328008718,CLIENTE89,2024-02-02 15:14:20,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,118.0,DESC 2,2025-02-23 00:00:00,62328008718,CLIENTE89,2024-02-02 15:14:20,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,188.0,DESC 5,2025-02-09 00:00:00,64494953936,CLIENTE38,2024-06-14 19:24:05,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,86.0,DESC 5,2025-01-06 00:00:00,64494953936,CLIENTE38,2024-06-14 19:24:05,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,17.0,DESC 5,2025-01-13 00:00:00,58469587094,CLIENTE165,2024-04-21 03:51:56,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,183.0,DESC 5,2025-02-15 00:00:00,58469587094,CLIENTE165,2024-04-21 03:51:56,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,30.0,DESC 5,2025-01-05 00:00:00,58469587094,CLIENTE165,2024-04-21 03:51:56,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,131.0,DESC 5,2025-02-04 00:00:00,66350548177,CLIENTE182,2024-02-17 13:35:30,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,184.0,DESC 3,2025-01-07 00:00:00,66350548177,CLIENTE182,2024-02-17 13:35:30,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,35.0,DESC 5,2025-01-17 00:00:00,66350548177,CLIENTE182,2024-02-17 13:35:30,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,76.0,DESC 1,2025-01-04 00:00:00,66350548177,CLIENTE182,2024-02-17 13:35:30,EMPRESARIAL,2024-11-20 00:00:00
CLIENTE77,SOBRENOME77,36,139.0,DESC 5,2025-02-23 00:00:00,63677341836,CLIENTE118,2024-03-29 03:01:53,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,13.0,DESC 5,2025-01-07 00:00:00,63677341836,CLIENTE118,2024-03-29 03:01:53,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,55.0,DESC 5,2025-01-08 00:00:00,63677341836,CLIENTE118,2024-03-29 03:01:53,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,190.0,DESC 5,2025-01-01 00:00:00,63677341836,CLIENTE118,2024-03-29 03:01:53,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,88.0,DESC 5,2025-01-26 00:00:00,48098096136,CLIENTE117,2024-01-27 23:52:30,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,178.0,DESC 5,2025-02-04 00:00:00,48098096136,CLIENTE117,2024-01-27 23:52:30,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,175.0,DESC 5,2025-01-29 00:00:00,48098096136,CLIENTE117,2024-01-27 23:52:30,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,143.0,DESC 5,2025-02-02 00:00:00,48098096136,CLIENTE117,2024-01-27 23:52:30,POUPANCA,2023-06-07 00:00:00
CLIENTE77,SOBRENOME77,36,56.0,DESC 5,2025-02-12 00:00:00,48098096136,CLIENTE117,2024-01-27 23:52:30,POUPANCA,2023-06-07 00:00:00
CLIENTE130,SOBRENOME130,41,91.0,DESC 5,2025-01-29 00:00:00,89229731278,CLIENTE7,2024-04-22 13:51:43,EMPRESARIAL,2023-02-22 00:00:00
CLIENTE130,SOBRENOME130,41,65.0,DESC 4,2025-01-27 00:00:00,89229731278,CLIENTE7,2024-04-22 13:51:43,EMPRESARIAL,2023-02-22 00:00:00
CLIENTE15,SOBRENOME15,20,112.0,DESC 5,2025-02-20 00:00:00,86862634453,CLIENTE47,2024-06-17 09:55:05,POUPANCA,2023-06-20 00:00:00
CLIENTE15,SOBRENOME15,20,98.0,DESC 5,2025-01-28 00:00:00,86862634453,CLIENTE47,2024-06-17 09:55:05,POUPANCA,2023-06-20 00:00:00
CLIENTE15,SOBRENOME15,20,103.0,DESC 5,2025-02-08 00:00:00,86862634453,CLIENTE47,2024-06-17 09:55:05,POUPANCA,2023-06-20 00:00:00
CLIENTE15,SOBRENOME15,20,97.0,DESC 5,2025-02-03 00:00:00,86862634453,CLIENTE47,2024-06-17 09:55:05,POUPANCA,2023-06-20 00:00:00
CLIENTE15,SOBRENOME15,20,146.0,DESC 2,2025-02-05 00:00:00,86862634453,CLIENTE47,2024-06-17 09:55:05,POUPANCA,2023-06-20 00:00:00
CLIENTE194,SOBRENOME194,24,66.0,DESC 5,2025-02-15 00:00:00,52022578360,CLIENTE184,2024-02-08 23:43:59,EMPRESARIAL,2023-05-26 00:00:00
CLIENTE194,SOBRENOME194,24,139.0,DESC 5,2025-02-18 00:00:00,52022578360,CLIENTE184,2024-02-08 23:43:59,EMPRESARIAL,2023-05-26 00:00:00
CLIENTE194,SOBRENOME194,24,24.0,DESC 5,2025-01-25 00:00:00,52022578360,CLIENTE184,2024-02-08 23:43:59,EMPRESARIAL,2023-05-26 00:00:00
CLIENTE194,SOBRENOME194,24,179.0,DESC 4,2025-01-03 00:00:00,52022578360,CLIENTE184,2024-02-08 23:43:59,EMPRESARIAL,2023-05-26 00:00:00
CLIENTE15,SOBRENOME15,20,193.0,DESC 5,2025-01-18 00:00:00,45467599311,CLIENTE68,2024-06-02 15:30:56,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,6.0,DESC 5,2025-01-01 00:00:00,45467599311,CLIENTE68,2024-06-02 15:30:56,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,180.0,DESC 5,2025-01-23 00:00:00,45467599311,CLIENTE68,2024-06-02 15:30:56,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,87.0,DESC 5,2025-02-26 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,191.0,DESC 5,2025-02-03 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,55.0,DESC 5,2025-02-08 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,157.0,DESC 4,2025-01-05 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,117.0,DESC 2,2025-01-31 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,115.0,DESC 3,2025-01-19 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE15,SOBRENOME15,20,112.0,DESC 2,2025-02-27 00:00:00,52389494700,CLIENTE60,2024-06-07 11:05:40,EMPRESARIAL,2023-11-06 00:00:00
CLIENTE145,SOBRENOME145,35,85.0,DESC 5,2025-02-24 00:00:00,73021062041,CLIENTE70,2024-05-23 07:12:28,EMPRESARIAL,2024-09-23 00:00:00
CLIENTE145,SOBRENOME145,35,101.0,DESC 5,2025-02-20 00:00:00,73021062041,CLIENTE70,2024-05-23 07:12:28,EMPRESARIAL,2024-09-23 00:00:00
CLIENTE145,SOBRENOME145,35,58.0,DESC 5,2025-02-07 00:00:00,75696500923,CLIENTE185,2024-06-24 04:18:53,EMPRESARIAL,2024-09-23 00:00:00
CLIENTE145,SOBRENOME145,35,29.0,DESC 5,2025-01-26 00:00:00,75696500923,CLIENTE185,2024-06-24 04:18:53,EMPRESARIAL,2024-09-23 00:00:00
CLIENTE145,SOBRENOME145,35,156.0,DESC 1,2025-02-27 00:00:00,75696500923,CLIENTE185,2024-06-24 04:18:53,EMPRESARIAL,2024-09-23 00:00:00
CLIENTE197,SOBRENOME197,28,178.0,DESC 5,2025-02-14 00:00:00,71933853085,CLIENTE185,2024-07-25 04:09:39,EMPRESARIAL,2024-07-31 00:00:00
CLIENTE197,SOBRENOME197,28,74.0,DESC 3,2025-01-07 00:00:00,71933853085,CLIENTE185,2024-07-25 04:09:39,EMPRESARIAL,2024-07-31 00:00:00
CLIENTE197,SOBRENOME197,28,8.0,DESC 1,2025-02-05 00:00:00,71933853085,CLIENTE185,2024-07-25 04:09:39,EMPRESARIAL,2024-07-31 00:00:00
CLIENTE99,SOBRENOME99,41,182.0,DESC 3,2025-01-27 00:00:00,45353483842,CLIENTE5,2024-01-27 15:00:41,EMPRESARIAL,2023-06-26 00:00:00
CLIENTE99,SOBRENOME99,41,141.0,DESC 2,2025-02-27 00:00:00,45353483842,CLIENTE5,2024-01-27 15:00:41,EMPRESARIAL,2023-06-26 00:00:00
CLIENTE3,SOBRENOME3,80,90.0,DESC 5,2025-02-05 00:00:00,65523775847,CLIENTE98,2024-07-08 00:30:09,EMPRESARIAL,2024-10-13 00:00:00
CLIENTE42,SOBRENOME42,56,78.0,DESC 1,2025-02-06 00:00:00,72202317241,CLIENTE26,2024-07-07 01:19:20,EMPRESARIAL,2024-06-21 00:00:00
CLIENTE42,SOBRENOME42,56,159.0,DESC 4,2025-01-06 00:00:00,72202317241,CLIENTE26,2024-07-07 01:19:20,EMPRESARIAL,2024-06-21 00:00:00
CLIENTE42,SOBRENOME42,56,135.0,DESC 1,2025-03-01 00:00:00,72202317241,CLIENTE26,2024-07-07 01:19:20,EMPRESARIAL,2024-06-21 00:00:00
CLIENTE101,SOBRENOME101,56,70.0,DESC 5,2025-02-25 00:00:00,77991674651,CLIENTE136,2024-07-15 15:28:51,CORRENTE,2023-01-10 00:00:00
CLIENTE101,SOBRENOME101,56,28.0,DESC 5,2025-02-14 00:00:00,77991674651,CLIENTE136,2024-07-15 15:28:51,CORRENTE,2023-01-10 00:00:00
CLIENTE101,SOBRENOME101,56,152.0,DESC 3,2025-02-24 00:00:00,77991674651,CLIENTE136,2024-07-15 15:28:51,CORRENTE,2023-01-10 00:00:00
CLIENTE139,SOBRENOME139,71,150.0,DESC 5,2025-01-22 00:00:00,50563245958,CLIENTE46,2024-07-18 02:13:00,POUPANCA,2024-09-18 00:00:00
CLIENTE139,SOBRENOME139,71,65.0,DESC 5,2025-02-16 00:00:00,50563245958,CLIENTE46,2024-07-18 02:13:00,POUPANCA,2024-09-18 00:00:00
CLIENTE139,SOBRENOME139,71,38.0,DESC 5,2025-02-09 00:00:00,50563245958,CLIENTE46,2024-07-18 02:13:00,POUPANCA,2024-09-18 00:00:00
CLIENTE139,SOBRENOME139,71,191.0,DESC 5,2025-01-08 00:00:00,50563245958,CLIENTE46,2024-07-18 02:13:00,POUPANCA,2024-09-18 00:00:00
CLIENTE188,SOBRENOME188,51,82.0,DESC 5,2025-01-17 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,181.0,DESC 5,2025-01-16 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,148.0,DESC 5,2025-02-28 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,199.0,DESC 5,2025-02-11 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,95.0,DESC 5,2025-02-10 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,31.0,DESC 5,2025-01-10 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,41.0,DESC 4,2025-02-07 00:00:00,86729617827,CLIENTE118,2024-07-10 02:04:50,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,124.0,DESC 5,2025-01-05 00:00:00,81208437657,CLIENTE52,2024-02-05 18:56:56,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,146.0,DESC 5,2025-02-24 00:00:00,81208437657,CLIENTE52,2024-02-05 18:56:56,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,131.0,DESC 4,2025-02-16 00:00:00,81208437657,CLIENTE52,2024-02-05 18:56:56,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,145.0,DESC 1,2025-01-04 00:00:00,81208437657,CLIENTE52,2024-02-05 18:56:56,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,188.0,DESC 5,2025-02-09 00:00:00,56656861089,CLIENTE132,2024-04-24 07:10:34,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,85.0,DESC 5,2025-02-23 00:00:00,67015736695,CLIENTE190,2024-01-23 04:23:27,POUPANCA,2023-08-03 00:00:00
CLIENTE188,SOBRENOME188,51,186.0,DESC 1,2025-02-19 00:00:00,67015736695,CLIENTE190,2024-01-23 04:23:27,POUPANCA,2023-08-03 00:00:00
CLIENTE67,SOBRENOME67,51,81.0,DESC 5,2025-02-04 00:00:00,47551613940,CLIENTE145,2024-07-12 06:31:13,CORRENTE,2024-08-11 00:00:00
CLIENTE67,SOBRENOME67,51,55.0,DESC 4,2025-02-23 00:00:00,47551613940,CLIENTE145,2024-07-12 06:31:13,CORRENTE,2024-08-11 00:00:00
CLIENTE67,SOBRENOME67,51,165.0,DESC 3,2025-02-23 00:00:00,47551613940,CLIENTE145,2024-07-12 06:31:13,CORRENTE,2024-08-11 00:00:00
CLIENTE67,SOBRENOME67,51,30.0,DESC 5,2025-01-14 00:00:00,53010867907,CLIENTE97,2024-04-22 07:00:32,CORRENTE,2024-08-11 00:00:00
CLIENTE67,SOBRENOME67,51,44.0,DESC 5,2025-02-02 00:00:00,53010867907,CLIENTE97,2024-04-22 07:00:32,CORRENTE,2024-08-11 00:00:00
CLIENTE67,SOBRENOME67,51,153.0,DESC 5,2025-01-20 00:00:00,53010867907,CLIENTE97,2024-04-22 07:00:32,CORRENTE,2024-08-11 00:00:00
CLIENTE172,SOBRENOME172,31,166.0,DESC 5,2025-02-13 00:00:00,83266829482,CLIENTE45,2024-06-22 13:42:30,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,192.0,DESC 5,2025-01-12 00:00:00,83266829482,CLIENTE45,2024-06-22 13:42:30,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,22.0,DESC 5,2025-01-23 00:00:00,83266829482,CLIENTE45,2024-06-22 13:42:30,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,28.0,DESC 5,2025-02-23 00:00:00,83266829482,CLIENTE45,2024-06-22 13:42:30,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,112.0,DESC 5,2025-02-21 00:00:00,83266829482,CLIENTE45,2024-06-22 13:42:30,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,74.0,DESC 5,2025-02-02 00:00:00,55553878138,CLIENTE77,2024-02-12 11:22:03,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,38.0,DESC 5,2025-02-26 00:00:00,55553878138,CLIENTE77,2024-02-12 11:22:03,POUPANCA,2023-05-08 00:00:00
CLIENTE172,SOBRENOME172,31,196.0,DESC 5,2025-01-27 00:00:00,55553878138,CLIENTE77,2024-02-12 11:22:03,POUPANCA,2023-05-08 00:00:00
CLIENTE31,SOBRENOME31,37,68.0,DESC 5,2025-03-01 00:00:00,54500885461,CLIENTE104,2024-04-25 13:28:19,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,194.0,DESC 5,2025-01-05 00:00:00,54500885461,CLIENTE104,2024-04-25 13:28:19,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,162.0,DESC 5,2025-02-14 00:00:00,54500885461,CLIENTE104,2024-04-25 13:28:19,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,39.0,DESC 5,2025-02-25 00:00:00,54500885461,CLIENTE104,2024-04-25 13:28:19,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,36.0,DESC 4,2025-01-27 00:00:00,54500885461,CLIENTE104,2024-04-25 13:28:19,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,147.0,DESC 5,2025-02-08 00:00:00,65608825103,CLIENTE74,2024-04-15 11:50:52,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,126.0,DESC 5,2025-03-01 00:00:00,65608825103,CLIENTE74,2024-04-15 11:50:52,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE31,SOBRENOME31,37,189.0,DESC 5,2025-02-18 00:00:00,65608825103,CLIENTE74,2024-04-15 11:50:52,EMPRESARIAL,2023-07-29 00:00:00
CLIENTE62,SOBRENOME62,36,106.0,DESC 5,2025-01-15 00:00:00,75617468499,CLIENTE41,2024-04-08 09:13:59,POUPANCA,2024-11-27 00:00:00
CLIENTE62,SOBRENOME62,36,151.0,DESC 5,2025-02-19 00:00:00,75617468499,CLIENTE41,2024-04-08 09:13:59,POUPANCA,2024-11-27 00:00:00
CLIENTE62,SOBRENOME62,36,193.0,DESC 1,2025-01-24 00:00:00,75617468499,CLIENTE41,2024-04-08 09:13:59,POUPANCA,2024-11-27 00:00:00
CLIENTE62,SOBRENOME62,36,21.0,DESC 5,2025-01-09 00:00:00,69458058473,CLIENTE5,2024-03-12 02:42:38,POUPANCA,2024-11-27 00:00:00
CLIENTE62,SOBRENOME62,36,175.0,DESC 5,2025-01-30 00:00:00,69458058473,CLIENTE5,2024-03-12 02:42:38,POUPANCA,2024-11-27 00:00:00
CLIENTE62,SOBRENOME62,36,72.0,DESC 5,2025-01-28 00:00:00,69458058473,CLIENTE5,2024-03-12 02:42:38,POUPANCA,2024-11-27 00:00:00
CLIENTE193,SOBRENOME193,71,200.0,DESC 5,2025-02-09 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,91.0,DESC 5,2025-03-01 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,64.0,DESC 5,2025-01-03 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,72.0,DESC 5,2025-01-02 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,121.0,DESC 5,2025-02-11 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,63.0,DESC 2,2025-01-26 00:00:00,63094876555,CLIENTE143,2024-07-29 23:12:11,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,151.0,DESC 5,2025-02-04 00:00:00,82583494266,CLIENTE161,2024-05-24 19:09:23,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,64.0,DESC 5,2025-02-17 00:00:00,82583494266,CLIENTE161,2024-05-24 19:09:23,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,18.0,DESC 5,2025-01-20 00:00:00,82583494266,CLIENTE161,2024-05-24 19:09:23,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE193,SOBRENOME193,71,48.0,DESC 5,2025-02-24 00:00:00,82583494266,CLIENTE161,2024-05-24 19:09:23,EMPRESARIAL,2023-03-21 00:00:00
CLIENTE129,SOBRENOME129,69,156.0,DESC 5,2025-02-11 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE129,SOBRENOME129,69,59.0,DESC 5,2025-01-30 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE129,SOBRENOME129,69,145.0,DESC 5,2025-01-22 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE129,SOBRENOME129,69,5.0,DESC 5,2025-02-21 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE129,SOBRENOME129,69,149.0,DESC 5,2025-02-02 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
CLIENTE129,SOBRENOME129,69,172.0,DESC 5,2025-02-02 00:00:00,56669192236,CLIENTE160,2024-03-23 02:20:43,EMPRESARIAL,2023-04-09 00:00:00
